ID,Nombre,Edad,Género,Ciudad,Comentario,Categoría del problema,Nivel de urgencia,Fecha del reporte,Acceso a internet,Atención previa del gobierno,Zona rural,Categoría detectada,Categoría final,Urgencia_num
5680,Juan,45.0,Otro,Santa Marta,falta agua potable en varias casas.,Salud,Urgente,2023-03-27,1,1,1,Medio Ambiente,Medio Ambiente,1
5681,Camilo,27.0,M,Barranquilla,falta agua potable en varias casas.,Seguridad,Urgente,2024-01-07,0,1,0,Medio Ambiente,Medio Ambiente,1
5682,Juan,58.0,Otro,Bogotá,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2024-08-17,0,1,1,,Medio Ambiente,1
5683,Laura,15.0,F,Cartagena,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2024-04-20,0,1,1,Medio Ambiente,Medio Ambiente,1
5685,Sofía,79.0,F,Bucaramanga,la contaminación del río está aumentando.,Salud,No urgente,2023-07-07,1,0,0,Medio Ambiente,Medio Ambiente,1
5686,Valentina,31.0,Otro,Medellín,necesitamos más acceso a internet en la zona.,Medio Ambiente,No urgente,2023-05-05,0,1,0,,Medio Ambiente,0
5690,María,68.0,M,Manizales,la contaminación del río está aumentando.,Seguridad,Urgente,2023-01-12,0,0,0,Medio Ambiente,Medio Ambiente,1
5691,Pedro,34.0,M,Santa Marta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-11-03,1,0,0,,Medio Ambiente,1
5694,Juan,33.0,Otro,Pereira,hay problemas con la recolección de basura.,Seguridad,Urgente,2024-07-09,0,0,0,Medio Ambiente,Medio Ambiente,1
5697,Camilo,48.0,F,Santa Marta,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-12-19,1,1,1,Medio Ambiente,Medio Ambiente,1
5700,Laura,65.0,M,Barranquilla,la contaminación del río está aumentando.,Educación,No urgente,2024-10-28,0,0,1,Medio Ambiente,Medio Ambiente,1
5701,Laura,75.0,M,Bucaramanga,hay problemas con la recolección de basura.,Educación,Urgente,2024-10-06,0,0,0,Medio Ambiente,Medio Ambiente,1
5702,Valentina,31.0,F,Santa Marta,la contaminación del río está aumentando.,Seguridad,Urgente,2024-07-30,0,1,0,Medio Ambiente,Medio Ambiente,1
5703,Pedro,53.0,F,Cúcuta,falta agua potable en varias casas.,Salud,Urgente,2024-06-08,0,1,1,Medio Ambiente,Medio Ambiente,1
5705,Ana,21.0,F,Cúcuta,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2023-09-05,1,1,0,Medio Ambiente,Medio Ambiente,1
5706,Carlos,50.0,F,Bucaramanga,hay problemas con la recolección de basura.,Educación,No urgente,2023-12-31,0,1,1,Medio Ambiente,Medio Ambiente,1
5708,Laura,41.0,F,Medellín,falta agua potable en varias casas.,Salud,No urgente,2024-01-08,0,0,1,Medio Ambiente,Medio Ambiente,1
5709,Camilo,15.0,F,Barranquilla,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2024-01-15,0,1,1,,Medio Ambiente,1
5712,Sofía,42.0,F,Manizales,falta agua potable en varias casas.,Salud,Urgente,2024-07-15,0,1,1,Medio Ambiente,Medio Ambiente,1
5713,Camilo,15.0,Otro,Santa Marta,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2024-04-19,1,1,1,Medio Ambiente,Medio Ambiente,1
5714,Pedro,53.0,F,Cartagena,falta agua potable en varias casas.,Seguridad,Urgente,2024-07-07,0,0,0,Medio Ambiente,Medio Ambiente,1
5719,Ana,44.0,M,Medellín,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-07-02,1,0,0,,Medio Ambiente,0
5720,María,59.0,Otro,Cúcuta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-03-27,0,0,1,Medio Ambiente,Medio Ambiente,1
5721,Camilo,19.0,M,Cartagena,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2023-11-06,1,1,0,,Medio Ambiente,1
5726,Laura,21.0,M,Cali,la contaminación del río está aumentando.,Educación,No urgente,2023-04-19,1,1,0,Medio Ambiente,Medio Ambiente,1
5727,Juan,23.0,F,Bucaramanga,la contaminación del río está aumentando.,Seguridad,No urgente,2024-07-01,1,1,0,Medio Ambiente,Medio Ambiente,1
5728,Pedro,20.0,M,Cartagena,falta agua potable en varias casas.,Salud,No urgente,2023-04-26,0,0,0,Medio Ambiente,Medio Ambiente,1
5731,Juan,17.0,Otro,Cartagena,falta agua potable en varias casas.,Seguridad,Urgente,2023-07-03,1,0,0,Medio Ambiente,Medio Ambiente,1
5732,Sofía,32.0,M,Cartagena,hay problemas con la recolección de basura.,Salud,Urgente,2024-07-05,1,1,1,Medio Ambiente,Medio Ambiente,1
5735,María,28.0,M,Cali,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-08-26,1,0,0,,Medio Ambiente,1
5741,Jorge,68.0,M,Manizales,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-10-06,1,1,1,,Medio Ambiente,1
5748,María,74.0,Otro,Cartagena,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2024-07-19,1,1,0,,Medio Ambiente,1
5755,María,64.0,M,Barranquilla,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2024-10-25,0,0,1,,Medio Ambiente,1
5756,Carlos,29.0,M,Cúcuta,la contaminación del río está aumentando.,Educación,Urgente,2023-02-24,0,1,0,Medio Ambiente,Medio Ambiente,1
5761,Laura,20.0,M,Bogotá,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2023-07-19,1,1,0,,Medio Ambiente,1
5763,Juan,48.0,Otro,Bogotá,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2023-02-09,1,1,0,,Medio Ambiente,0
5765,Camilo,63.0,F,Pereira,falta agua potable en varias casas.,Seguridad,Urgente,2024-01-20,1,1,1,Medio Ambiente,Medio Ambiente,1
5766,Jorge,38.0,M,Medellín,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-07-21,1,0,1,,Medio Ambiente,1
5767,María,42.0,F,Cali,falta agua potable en varias casas.,Educación,Urgente,2023-04-08,1,0,1,Medio Ambiente,Medio Ambiente,1
5777,Laura,77.0,M,Cartagena,falta agua potable en varias casas.,Medio Ambiente,No urgente,2024-04-25,1,1,1,Medio Ambiente,Medio Ambiente,1
5781,Sofía,37.0,Otro,Cúcuta,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2024-09-28,0,1,1,Medio Ambiente,Medio Ambiente,1
5783,María,26.0,Otro,Pereira,la contaminación del río está aumentando.,Seguridad,Urgente,2023-01-29,1,0,0,Medio Ambiente,Medio Ambiente,1
5786,Carlos,52.0,F,Cúcuta,falta agua potable en varias casas.,Salud,Urgente,2023-11-14,1,0,1,Medio Ambiente,Medio Ambiente,1
5791,Valentina,78.0,Otro,Barranquilla,hay problemas con la recolección de basura.,Salud,Urgente,2023-10-14,0,1,1,Medio Ambiente,Medio Ambiente,1
5795,Laura,65.0,Otro,Pereira,la contaminación del río está aumentando.,Educación,No urgente,2024-02-02,1,0,1,Medio Ambiente,Medio Ambiente,1
5796,Valentina,76.0,Otro,Bogotá,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-10-29,1,0,0,Medio Ambiente,Medio Ambiente,1
5801,Pedro,79.0,Otro,Cali,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-10-19,0,1,1,Medio Ambiente,Medio Ambiente,1
5811,Pedro,48.0,Otro,Cúcuta,hay problemas con la recolección de basura.,Educación,No urgente,2023-10-08,1,1,1,Medio Ambiente,Medio Ambiente,1
5812,María,50.0,Otro,Cúcuta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-04-08,1,0,1,,Medio Ambiente,1
5813,Camilo,38.0,F,Cúcuta,falta agua potable en varias casas.,Medio Ambiente,Urgente,2024-07-31,0,1,0,Medio Ambiente,Medio Ambiente,1
5814,Sofía,48.0,Otro,Santa Marta,falta agua potable en varias casas.,Medio Ambiente,Urgente,2024-10-24,1,1,0,Medio Ambiente,Medio Ambiente,1
5815,Juan,47.0,Otro,Manizales,la contaminación del río está aumentando.,Salud,No urgente,2023-06-17,1,1,0,Medio Ambiente,Medio Ambiente,1
5816,Sofía,75.0,F,Medellín,la contaminación del río está aumentando.,Educación,No urgente,2023-11-29,1,0,0,Medio Ambiente,Medio Ambiente,1
5819,Ana,31.0,Otro,Pereira,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2024-07-23,0,0,0,,Medio Ambiente,1
5820,Jorge,37.0,M,Bogotá,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-11-04,0,1,0,Medio Ambiente,Medio Ambiente,1
5821,Jorge,53.0,M,Cartagena,hay problemas con la recolección de basura.,Seguridad,Urgente,2024-10-20,1,1,0,Medio Ambiente,Medio Ambiente,1
5824,Carlos,63.0,M,Cúcuta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2024-03-06,1,1,0,,Medio Ambiente,1
5825,Pedro,80.0,F,Barranquilla,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2024-02-17,0,1,1,,Medio Ambiente,1
5828,Valentina,31.0,Otro,Santa Marta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-08-15,1,0,0,Medio Ambiente,Medio Ambiente,1
5830,María,19.0,F,Santa Marta,no hay suficientes escuelas públicas.,Medio Ambiente,Urgente,2023-06-07,0,0,0,,Medio Ambiente,1
5836,Ana,38.0,M,Santa Marta,la contaminación del río está aumentando.,Educación,Urgente,2023-11-18,1,1,1,Medio Ambiente,Medio Ambiente,1
5838,Pedro,62.0,F,Cartagena,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-08-23,1,0,0,,Medio Ambiente,1
5840,Laura,74.0,F,Barranquilla,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-06-30,0,0,1,,Medio Ambiente,1
5841,María,65.0,Otro,Bogotá,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2023-09-05,0,1,0,Medio Ambiente,Medio Ambiente,1
5842,Jorge,49.0,F,Bogotá,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2024-07-31,1,1,0,,Medio Ambiente,1
5845,Pedro,80.0,F,Bogotá,hay problemas con la recolección de basura.,Seguridad,Urgente,2024-04-26,1,0,1,Medio Ambiente,Medio Ambiente,1
5846,Ana,70.0,F,Cartagena,falta agua potable en varias casas.,Salud,Urgente,2023-03-27,1,0,1,Medio Ambiente,Medio Ambiente,1
5851,Sofía,56.0,M,Pereira,la contaminación del río está aumentando.,Educación,No urgente,2023-11-13,1,0,1,Medio Ambiente,Medio Ambiente,1
5853,Laura,16.0,F,Bucaramanga,falta agua potable en varias casas.,Educación,No urgente,2023-08-31,1,0,1,Medio Ambiente,Medio Ambiente,1
5855,Ana,42.0,Otro,Cali,falta agua potable en varias casas.,Salud,Urgente,2023-04-11,1,0,0,Medio Ambiente,Medio Ambiente,1
5856,Carlos,47.0,Otro,Manizales,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-10-23,1,0,1,,Medio Ambiente,0
5860,Camilo,24.0,M,Medellín,falta agua potable en varias casas.,Seguridad,No urgente,2023-12-30,0,1,1,Medio Ambiente,Medio Ambiente,1
5861,Jorge,76.0,F,Bogotá,necesitamos más acceso a internet en la zona.,Medio Ambiente,Urgente,2024-03-28,0,0,0,,Medio Ambiente,0
5862,Carlos,56.0,F,Bucaramanga,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2023-01-19,0,1,0,,Medio Ambiente,1
5864,Valentina,58.0,M,Manizales,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-05-22,1,0,1,,Medio Ambiente,1
5866,Camilo,48.0,F,Cartagena,falta agua potable en varias casas.,Salud,No urgente,2023-09-20,0,0,1,Medio Ambiente,Medio Ambiente,1
5868,Juan,72.0,M,Cartagena,la contaminación del río está aumentando.,Seguridad,Urgente,2023-09-05,0,0,1,Medio Ambiente,Medio Ambiente,1
5872,Pedro,53.0,F,Bogotá,la contaminación del río está aumentando.,Educación,Urgente,2024-04-04,1,0,0,Medio Ambiente,Medio Ambiente,1
5873,María,74.0,Otro,Cúcuta,hay problemas con la recolección de basura.,Educación,No urgente,2023-10-09,0,0,0,Medio Ambiente,Medio Ambiente,1
5879,Camilo,38.0,Otro,Pereira,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2023-12-30,0,0,1,Medio Ambiente,Medio Ambiente,1
5880,Ana,22.0,F,Bogotá,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2024-09-29,0,1,1,,Medio Ambiente,1
5881,Jorge,29.0,Otro,Cali,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2023-11-11,1,1,1,Medio Ambiente,Medio Ambiente,1
5885,Jorge,56.0,M,Cartagena,falta agua potable en varias casas.,Educación,Urgente,2023-09-06,0,1,0,Medio Ambiente,Medio Ambiente,1
5889,Jorge,20.0,F,Cartagena,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2024-11-09,0,1,1,,Medio Ambiente,1
5891,Carlos,22.0,F,Manizales,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-09-10,1,0,1,Medio Ambiente,Medio Ambiente,1
5893,Juan,20.0,Otro,Bucaramanga,hay problemas con la recolección de basura.,Educación,Urgente,2024-07-11,1,0,1,Medio Ambiente,Medio Ambiente,1
5894,María,58.0,Otro,Bogotá,falta agua potable en varias casas.,Salud,Urgente,2024-09-20,0,0,0,Medio Ambiente,Medio Ambiente,1
5895,Pedro,16.0,M,Bogotá,hay problemas con la recolección de basura.,Educación,No urgente,2023-06-05,0,1,1,Medio Ambiente,Medio Ambiente,1
5898,Ana,49.0,F,Bogotá,hay problemas con la recolección de basura.,Educación,No urgente,2024-09-10,0,1,1,Medio Ambiente,Medio Ambiente,1
5900,María,48.0,M,Bucaramanga,falta agua potable en varias casas.,Educación,No urgente,2023-05-15,0,1,1,Medio Ambiente,Medio Ambiente,1
5902,Carlos,31.0,M,Pereira,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-05-15,0,1,1,Medio Ambiente,Medio Ambiente,1
5906,María,72.0,Otro,Pereira,hay problemas con la recolección de basura.,Salud,No urgente,2024-11-14,1,0,0,Medio Ambiente,Medio Ambiente,1
5908,María,59.0,F,Barranquilla,falta agua potable en varias casas.,Seguridad,No urgente,2023-04-10,1,0,0,Medio Ambiente,Medio Ambiente,1
5910,Laura,15.0,Otro,Santa Marta,falta agua potable en varias casas.,Educación,Urgente,2023-04-18,0,1,0,Medio Ambiente,Medio Ambiente,1
5916,Juan,16.0,F,Pereira,hay problemas con la recolección de basura.,Seguridad,No urgente,2024-05-06,1,1,1,Medio Ambiente,Medio Ambiente,1
5919,Carlos,75.0,F,Cartagena,hay problemas con la recolección de basura.,Seguridad,No urgente,2024-11-07,1,1,1,Medio Ambiente,Medio Ambiente,1
5920,Jorge,76.0,F,Medellín,la contaminación del río está aumentando.,Educación,No urgente,2023-10-03,1,0,0,Medio Ambiente,Medio Ambiente,1
5921,Ana,19.0,Otro,Bogotá,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2023-01-17,1,0,0,Medio Ambiente,Medio Ambiente,1
5922,Sofía,62.0,Otro,Pereira,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2024-09-13,1,0,0,Medio Ambiente,Medio Ambiente,1
5923,Camilo,62.0,M,Pereira,la contaminación del río está aumentando.,Educación,Urgente,2024-04-01,1,1,1,Medio Ambiente,Medio Ambiente,1
5927,Sofía,36.0,M,Pereira,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-07-27,1,0,0,Medio Ambiente,Medio Ambiente,1
5933,Sofía,48.0,M,Cúcuta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2023-02-13,0,0,1,,Medio Ambiente,1
5940,Carlos,42.0,M,Cúcuta,falta agua potable en varias casas.,Educación,No urgente,2023-01-29,1,1,0,Medio Ambiente,Medio Ambiente,1
5944,Camilo,69.0,M,Manizales,hay problemas con la recolección de basura.,Educación,Urgente,2024-11-20,0,0,1,Medio Ambiente,Medio Ambiente,1
5946,Pedro,41.0,M,Barranquilla,hay problemas con la recolección de basura.,Seguridad,Urgente,2023-06-17,0,0,0,Medio Ambiente,Medio Ambiente,1
5949,Laura,55.0,Otro,Bucaramanga,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2023-04-07,0,0,0,,Medio Ambiente,1
5951,Ana,35.0,Otro,Cartagena,falta agua potable en varias casas.,Salud,Urgente,2024-06-05,1,1,1,Medio Ambiente,Medio Ambiente,1
5953,María,34.0,Otro,Bogotá,hay problemas con la recolección de basura.,Salud,No urgente,2023-10-23,0,1,0,Medio Ambiente,Medio Ambiente,1
5954,Sofía,48.0,Otro,Cali,falta agua potable en varias casas.,Seguridad,Urgente,2023-01-06,0,1,1,Medio Ambiente,Medio Ambiente,1
5955,Juan,44.0,Otro,Bogotá,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2023-07-26,1,1,1,Medio Ambiente,Medio Ambiente,1
5958,Sofía,31.0,Otro,Bucaramanga,la contaminación del río está aumentando.,Salud,No urgente,2023-08-23,1,1,1,Medio Ambiente,Medio Ambiente,1
5960,María,40.0,M,Bucaramanga,hay problemas con la recolección de basura.,Educación,No urgente,2024-08-08,1,0,1,Medio Ambiente,Medio Ambiente,1
5961,Pedro,28.0,F,Cartagena,la contaminación del río está aumentando.,Seguridad,Urgente,2023-04-14,0,0,1,Medio Ambiente,Medio Ambiente,1
5965,Ana,55.0,F,Medellín,falta agua potable en varias casas.,Educación,No urgente,2023-02-18,1,1,0,Medio Ambiente,Medio Ambiente,1
5969,Pedro,80.0,F,Manizales,la contaminación del río está aumentando.,Educación,No urgente,2024-06-03,0,1,1,Medio Ambiente,Medio Ambiente,1
5971,Juan,27.0,F,Bogotá,falta agua potable en varias casas.,Seguridad,No urgente,2024-02-13,0,1,0,Medio Ambiente,Medio Ambiente,1
5974,Jorge,47.0,M,Santa Marta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2023-08-17,0,1,0,,Medio Ambiente,1
5975,Valentina,48.0,M,Manizales,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2023-11-29,0,0,0,Medio Ambiente,Medio Ambiente,1
5976,Camilo,50.0,F,Santa Marta,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2023-09-18,1,0,0,Medio Ambiente,Medio Ambiente,1
5978,Carlos,32.0,Otro,Bucaramanga,falta agua potable en varias casas.,Salud,No urgente,2024-05-22,1,1,0,Medio Ambiente,Medio Ambiente,1
5979,María,62.0,M,Cartagena,falta agua potable en varias casas.,Salud,No urgente,2024-10-03,1,0,1,Medio Ambiente,Medio Ambiente,1
5980,Camilo,71.0,Otro,Cartagena,las calles están muy oscuras y peligrosas.,Medio Ambiente,Urgente,2023-03-11,1,1,1,,Medio Ambiente,1
5984,María,42.0,M,Pereira,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2024-06-13,0,0,1,Medio Ambiente,Medio Ambiente,1
5987,Camilo,79.0,F,Cúcuta,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2024-10-27,0,0,1,,Medio Ambiente,1
5989,Carlos,60.0,F,Cúcuta,hay problemas con la recolección de basura.,Educación,Urgente,2024-05-13,0,1,0,Medio Ambiente,Medio Ambiente,1
5990,Laura,27.0,M,Santa Marta,falta agua potable en varias casas.,Medio Ambiente,No urgente,2023-09-06,1,0,1,Medio Ambiente,Medio Ambiente,1
5991,Laura,65.0,Otro,Cartagena,hay problemas con la recolección de basura.,Medio Ambiente,No urgente,2024-07-28,1,0,0,Medio Ambiente,Medio Ambiente,1
5992,Laura,15.0,Otro,Barranquilla,falta agua potable en varias casas.,Educación,No urgente,2023-12-04,0,0,1,Medio Ambiente,Medio Ambiente,1
5993,Sofía,26.0,Otro,Cartagena,falta agua potable en varias casas.,Educación,Urgente,2024-07-13,0,0,0,Medio Ambiente,Medio Ambiente,1
5996,Jorge,68.0,F,Cúcuta,no hay suficientes escuelas públicas.,Medio Ambiente,No urgente,2023-08-02,1,0,1,,Medio Ambiente,1
5997,Juan,66.0,Otro,Cúcuta,la contaminación del río está aumentando.,Educación,Urgente,2024-02-17,1,0,1,Medio Ambiente,Medio Ambiente,1
6002,Sofía,40.0,Otro,Cartagena,hay problemas con la recolección de basura.,Seguridad,No urgente,2023-05-20,1,0,1,Medio Ambiente,Medio Ambiente,1
6004,Valentina,38.0,Otro,Bogotá,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-06-22,1,1,1,,Medio Ambiente,1
6005,Ana,38.0,F,Cali,hay problemas con la recolección de basura.,Salud,Urgente,2024-07-15,1,0,0,Medio Ambiente,Medio Ambiente,1
6008,María,76.0,Otro,Medellín,falta agua potable en varias casas.,Educación,No urgente,2024-11-25,0,0,0,Medio Ambiente,Medio Ambiente,1
6009,Ana,48.0,M,Medellín,la contaminación del río está aumentando.,Seguridad,Urgente,2023-03-29,0,0,0,Medio Ambiente,Medio Ambiente,1
6011,Carlos,68.0,F,Bucaramanga,la contaminación del río está aumentando.,Medio Ambiente,Urgente,2023-07-27,1,0,1,Medio Ambiente,Medio Ambiente,1
6016,Camilo,41.0,Otro,Bucaramanga,hay problemas con la recolección de basura.,Seguridad,Urgente,2024-04-13,0,1,0,Medio Ambiente,Medio Ambiente,1
6017,Pedro,79.0,Otro,Cali,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,Urgente,2023-02-01,1,0,1,,Medio Ambiente,1
6020,Juan,30.0,Otro,Bucaramanga,las basuras no se recogen a tiempo.,Medio Ambiente,Urgente,2023-08-11,0,1,0,,Medio Ambiente,1
6024,Jorge,47.0,F,Santa Marta,la contaminación del río está aumentando.,Salud,No urgente,2023-09-18,0,0,1,Medio Ambiente,Medio Ambiente,1
6026,Pedro,66.0,Otro,Bogotá,no tenemos centros culturales ni bibliotecas.,Medio Ambiente,No urgente,2023-01-25,1,0,1,,Medio Ambiente,1
6028,Valentina,69.0,M,Bogotá,las basuras no se recogen a tiempo.,Medio Ambiente,No urgente,2023-05-09,0,0,1,,Medio Ambiente,1
6029,Carlos,24.0,M,Bogotá,las calles están muy oscuras y peligrosas.,Medio Ambiente,No urgente,2023-09-03,0,0,1,,Medio Ambiente,1
6032,Valentina,67.0,Otro,Cartagena,falta agua potable en varias casas.,Seguridad,Urgente,2024-02-25,0,0,0,Medio Ambiente,Medio Ambiente,1
6033,Carlos,61.0,F,Medellín,hay problemas con la recolección de basura.,Medio Ambiente,Urgente,2024-09-12,1,0,1,Medio Ambiente,Medio Ambiente,1
6034,María,39.0,M,Bogotá,la contaminación del río está aumentando.,Medio Ambiente,No urgente,2023-03-04,0,1,0,Medio Ambiente,Medio Ambiente,1
6036,María,24.0,M,Cali,falta agua potable en varias casas.,Seguridad,No urgente,2024-03-31,0,0,1,Medio Ambiente,Medio Ambiente,1
6037,Ana,26.0,F,Bogotá,la contaminación del río está aumentando.,Seguridad,No urgente,2024-09-21,0,1,1,Medio Ambiente,Medio Ambiente,1
